name,type,start_time,duration,"register","addr","data","waits","pkey"
"TPM SPI","read",7.94476179,1.61e-06,"TPM_DATA_FIFO_0","d40024","c5",0x0000000000000001,
"TPM SPI","read",7.94476479,1.578e-06,"TPM_DATA_FIFO_0","d40024","66",0x0000000000000001,
"TPM SPI","read",7.9447678,1.556e-06,"TPM_DATA_FIFO_0","d40024","15",0x0000000000000001,
"TPM SPI","read",7.94477075,1.61e-06,"TPM_DATA_FIFO_0","d40024","b7",0x0000000000000001,
"TPM SPI","read",7.94477367,1.59e-06,"TPM_DATA_FIFO_0","d40024","d7",0x0000000000000001,
"TPM SPI","read",7.94477666,1.558e-06,"TPM_DATA_FIFO_0","d40024","e7",0x0000000000000001,
"TPM SPI","read",7.94477964,1.604e-06,"TPM_DATA_FIFO_0","d40024","03",0x0000000000000001,
"TPM SPI","read",7.94478256,1.6e-06,"TPM_DATA_FIFO_0","d40024","06",0x0000000000000001,
"TPM SPI","read",7.94478555,1.564e-06,"TPM_DATA_FIFO_0","d40024","df",0x0000000000000001,
"TPM SPI","read",7.94478851,1.588e-06,"TPM_DATA_FIFO_0","d40024","41",0x0000000000000001,
"TPM SPI","read",7.94479141,1.602e-06,"TPM_DATA_FIFO_0","d40024","56",0x0000000000000001,
"TPM SPI","read",7.94479596,1.606e-06,"TPM_DATA_FIFO_0","d40024","cd",0x0000000000000001,
"TPM SPI","read",7.94479888,1.584e-06,"TPM_DATA_FIFO_0","d40024","af",0x0000000000000001,
"TPM SPI","read",7.9448018,1.552e-06,"TPM_DATA_FIFO_0","d40024","ae",0x0000000000000001,
"TPM SPI","read",7.94480475,1.608e-06,"TPM_DATA_FIFO_0","d40024","1d",0x0000000000000001,
"TPM SPI","read",7.94480767,1.592e-06,"TPM_DATA_FIFO_0","d40024","12",0x0000000000000001,
"TPM SPI","read",7.94481065,1.556e-06,"TPM_DATA_FIFO_0","d40024","36",0x0000000000000001,
"TPM SPI","read",7.94481354,1.6e-06,"TPM_DATA_FIFO_0","d40024","11",0x0000000000000001,
"TPM SPI","read",7.94481653,1.6e-06,"TPM_DATA_FIFO_0","d40024","d3",0x0000000000000001,
"TPM SPI","read",7.94481951,1.562e-06,"TPM_DATA_FIFO_0","d40024","0b",0x0000000000000001,
"TPM SPI","read",7.94482239,1.59e-06,"TPM_DATA_FIFO_0","d40024","c5",0x0000000000000001,
"TPM SPI","read",7.94482529,1.602e-06,"TPM_DATA_FIFO_0","d40024","1b",0x0000000000000001,
"TPM SPI","read",7.94482822,1.57e-06,"TPM_DATA_FIFO_0","d40024","0b",0x0000000000000001,
"TPM SPI","read",7.94483111,1.58e-06,"TPM_DATA_FIFO_0","d40024","a5",0x0000000000000001,
"TPM SPI","read",7.94483403,1.6e-06,"TPM_DATA_FIFO_0","d40024","be",0x0000000000000001,
"TPM SPI","read",7.94483694,1.576e-06,"TPM_DATA_FIFO_0","d40024","fe",0x0000000000000001,
"TPM SPI","read",7.94483985,1.57e-06,"TPM_DATA_FIFO_0","d40024","d9",0x0000000000000001,
"TPM SPI","read",7.94484276,1.596e-06,"TPM_DATA_FIFO_0","d40024","52",0x0000000000000001,
"TPM SPI","read",7.94484575,1.586e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",7.94484868,1.566e-06,"TPM_DATA_FIFO_0","d40024","2b",0x0000000000000001,
"TPM SPI","read",7.94485166,1.586e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","write",7.94485464,1.598e-06,"TPM_STS_0","d40018","40",0x0000000000000001,
"TPM SPI","read",7.96141981,1.598e-06,"TPM_ACCESS_0","d40000","a1",0x0000000000000001,
"TPM SPI","write",7.96142277,1.572e-06,"TPM_STS_0","d40018","40",0x0000000000000001,
"TPM SPI","read",7.96142465,1.606e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96142763,1.58e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96143061,1.574e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96145399,1.604e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96145691,1.574e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96145989,1.562e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96146277,1.61e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96146578,1.584e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96146868,1.554e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96147163,1.61e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96147456,1.594e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96147747,1.556e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96148034,1.602e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96148328,1.6e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96148619,1.56e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96148907,1.598e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96149197,1.602e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96149497,1.566e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96149785,1.59e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96150084,1.606e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96150376,1.574e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96150666,1.58e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96150964,1.598e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96151263,1.586e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96151555,1.572e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96151855,1.582e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96152145,1.6e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96152445,1.572e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96152736,1.57e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96153025,1.608e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96153316,1.576e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96153607,1.566e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96153895,1.612e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96154198,1.586e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","read",7.96155639,1.61e-06,"TPM_STS_0","d40018","c4",0x0000000000000001,
"TPM SPI","write",7.96155936,1.6e-06,"TPM_STS_0","d4001b","00",0x0000000000000001,
"TPM SPI","read",7.96156127,1.83e-06,"TPM_STS_0","d40019","4000",0x0000000000000001,
"TPM SPI","write",7.9615644,1.612e-06,"TPM_DATA_FIFO_0","d40024","80",0x0000000000000001,
"TPM SPI","write",7.96156632,1.572e-06,"TPM_DATA_FIFO_0","d40024","01",0x0000000000000001,
"TPM SPI","write",7.9615682,1.608e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","write",7.96157012,1.562e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","write",7.96157198,1.592e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","write",7.96157389,1.596e-06,"TPM_DATA_FIFO_0","d40024","14",0x0000000000000001,
"TPM SPI","write",7.96157579,1.582e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","write",7.96157768,1.59e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","write",7.96157957,1.566e-06,"TPM_DATA_FIFO_0","d40024","01",0x0000000000000001,
"TPM SPI","write",7.96158144,1.612e-06,"TPM_DATA_FIFO_0","d40024","7e",0x0000000000000001,
"TPM SPI","write",7.96158336,1.568e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","write",7.96158524,1.604e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","write",7.96158715,1.558e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","write",7.96158901,1.592e-06,"TPM_DATA_FIFO_0","d40024","01",0x0000000000000001,
"TPM SPI","write",7.96159091,1.592e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","write",7.96159281,1.582e-06,"TPM_DATA_FIFO_0","d40024","0b",0x0000000000000001,
"TPM SPI","write",7.9615947,1.584e-06,"TPM_DATA_FIFO_0","d40024","03",0x0000000000000001,
"TPM SPI","write",7.96159659,1.566e-06,"TPM_DATA_FIFO_0","d40024","08",0x0000000000000001,
"TPM SPI","write",7.96159846,1.612e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.96160038,1.57e-06,"TPM_STS_0","d40018","8c",0x0000000000000001,
"TPM SPI","write",7.96160335,1.58e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.96160524,1.572e-06,"TPM_STS_0","d40018","84",0x0000000000000001,
"TPM SPI","write",7.96160814,1.58e-06,"TPM_STS_0","d40018","20",0x0000000000000001,
"TPM SPI","read",7.96161003,1.59e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.961613,1.556e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96161587,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96161879,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9616217,1.56e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96162458,1.596e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96162749,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96163039,1.564e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9616332,1.594e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9616368,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96163978,1.594e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96164269,1.57e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96164568,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96164865,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96165165,1.576e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96165455,1.564e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9616574,1.608e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96166037,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96166339,1.57e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9616663,1.594e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96166936,1.592e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9616725,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96167542,1.584e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96167839,1.608e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9616814,1.582e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96168429,1.562e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96168725,1.612e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9616902,1.59e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96169319,1.56e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96171416,1.576e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96185489,1.57e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96185786,1.578e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96186076,1.596e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96186372,1.584e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96186662,1.57e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96186955,1.588e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96187247,1.592e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96187547,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96187835,1.576e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96188136,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96188581,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96188889,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96189203,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96189505,1.584e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96189804,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96190104,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96190408,1.566e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96190719,1.612e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96191024,1.59e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96191474,1.592e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96191777,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96192076,1.576e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96192362,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96192659,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96192958,1.566e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96193253,1.612e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96193554,1.586e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96194003,1.59e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96194306,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96194619,1.57e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96194977,1.61e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96195271,1.59e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96195569,1.556e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96195851,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96196143,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96196431,1.558e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96196719,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96197022,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96197322,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96197622,1.584e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96197936,1.596e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96198233,1.586e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96198532,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96198845,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96199141,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96199445,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96199757,1.556e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96200079,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96200392,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96200707,1.562e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96201008,1.582e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9620131,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96201624,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96201916,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96202216,1.586e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96202519,1.596e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96202833,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96203121,1.562e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96203408,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96203713,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96209209,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96209502,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9620979,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96210089,1.584e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96210387,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96210685,1.584e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96211133,1.594e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96211426,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96211741,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96212042,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9621747,1.578e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96217768,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9621807,1.576e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96218361,1.564e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96218657,1.61e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9621895,1.582e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96219249,1.558e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96219543,1.61e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96219844,1.596e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96220142,1.56e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9622043,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.9622073,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96221031,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96221327,1.584e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96221626,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96221919,1.578e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96222216,1.57e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96222518,1.59e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96222815,1.59e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96223114,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.962234,1.576e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96223693,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.96343203,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",7.98747625,1.582e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",7.98747939,1.832e-06,"TPM_STS_0","d40019","3e00",0x0000000000000001,
"TPM SPI","read",7.98748262,1.612e-06,"TPM_DATA_FIFO_0","d40024","80",0x0000000000000001,
"TPM SPI","read",7.98748564,1.582e-06,"TPM_DATA_FIFO_0","d40024","01",0x0000000000000001,
"TPM SPI","read",7.98748865,1.572e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98749163,1.612e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98749464,1.574e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98749764,1.584e-06,"TPM_DATA_FIFO_0","d40024","3e",0x0000000000000001,
"TPM SPI","read",7.98750065,1.606e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98750365,1.568e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98750661,1.598e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98750952,1.594e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98752275,1.568e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98752573,1.584e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98752859,1.598e-06,"TPM_DATA_FIFO_0","d40024","01",0x0000000000000001,
"TPM SPI","read",7.98753159,1.56e-06,"TPM_DATA_FIFO_0","d40024","32",0x0000000000000001,
"TPM SPI","read",7.98753454,1.606e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98753746,1.586e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98755926,1.562e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98756224,1.61e-06,"TPM_DATA_FIFO_0","d40024","01",0x0000000000000001,
"TPM SPI","read",7.98756527,1.576e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98756818,1.576e-06,"TPM_DATA_FIFO_0","d40024","0b",0x0000000000000001,
"TPM SPI","read",7.98757116,1.606e-06,"TPM_DATA_FIFO_0","d40024","03",0x0000000000000001,
"TPM SPI","read",7.98757408,1.564e-06,"TPM_DATA_FIFO_0","d40024","08",0x0000000000000001,
"TPM SPI","read",7.98757704,1.6e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98758004,1.596e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98758302,1.562e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.9875859,1.61e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98758892,1.584e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98759189,1.568e-06,"TPM_DATA_FIFO_0","d40024","01",0x0000000000000001,
"TPM SPI","read",7.98759478,1.61e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",7.98759778,1.572e-06,"TPM_DATA_FIFO_0","d40024","20",0x0000000000000001,
"TPM SPI","read",7.98760077,1.588e-06,"TPM_DATA_FIFO_0","d40024","3d",0x0000000000000001,
"TPM SPI","read",7.98760365,1.598e-06,"TPM_DATA_FIFO_0","d40024","45",0x0000000000000001,
"TPM SPI","read",7.98760665,1.564e-06,"TPM_DATA_FIFO_0","d40024","8c",0x0000000000000001,
"TPM SPI","read",7.98760957,1.61e-06,"TPM_DATA_FIFO_0","d40024","fe",0x0000000000000001,
"TPM SPI","read",7.98761258,1.588e-06,"TPM_DATA_FIFO_0","d40024","55",0x0000000000000001,
"TPM SPI","read",7.98761557,1.568e-06,"TPM_DATA_FIFO_0","d40024","cc",0x0000000000000001,
"TPM SPI","read",7.98761855,1.612e-06,"TPM_DATA_FIFO_0","d40024","03",0x0000000000000001,
"TPM SPI","read",7.98762148,1.576e-06,"TPM_DATA_FIFO_0","d40024","ea",0x0000000000000001,
"TPM SPI","read",7.98762448,1.578e-06,"TPM_DATA_FIFO_0","d40024","1f",0x0000000000000001,
"TPM SPI","read",7.98763177,1.598e-06,"TPM_DATA_FIFO_0","d40024","44",0x0000000000000001,
"TPM SPI","read",7.98763471,1.564e-06,"TPM_DATA_FIFO_0","d40024","3f",0x0000000000000001,
"TPM SPI","read",7.98763767,1.606e-06,"TPM_DATA_FIFO_0","d40024","15",0x0000000000000001,
"TPM SPI","read",7.9876435,1.568e-06,"TPM_DATA_FIFO_0","d40024","62",0x0000000000000001,
"TPM SPI","read",7.98764646,1.608e-06,"TPM_DATA_FIFO_0","d40024","be",0x0000000000000001,
"TPM SPI","read",7.9876494,1.566e-06,"TPM_DATA_FIFO_0","d40024","ec",0x0000000000000001,
"TPM SPI","read",7.98765238,1.59e-06,"TPM_DATA_FIFO_0","d40024","8d",0x0000000000000001,
"TPM SPI","read",7.98765595,1.608e-06,"TPM_DATA_FIFO_0","d40024","f5",0x0000000000000001,
"TPM SPI","read",7.98765951,1.582e-06,"TPM_DATA_FIFO_0","d40024","1c",0x0000000000000001,
"TPM SPI","read",7.98766266,1.564e-06,"TPM_DATA_FIFO_0","d40024","75",0x0000000000000001,
"TPM SPI","read",7.98766557,1.61e-06,"TPM_DATA_FIFO_0","d40024","e1",0x0000000000000001,
"TPM SPI","read",7.98766849,1.574e-06,"TPM_DATA_FIFO_0","d40024","4a",0x0000000000000001,
"TPM SPI","read",7.98767148,1.576e-06,"TPM_DATA_FIFO_0","d40024","9f",0x0000000000000001,
